Sale Date,Cust ID,Itinerary ID,Itinerary #,EMP NO,Agent,Booking_id,Booking #,Product Category,Product Supplier ID,Supplier Office Location,Trip Start,Trip End,Class,# travellers,Product ID,Product,product_Description,Destination,Dest ID,Credit Card,Expiry Date,Card Number,Billing Date,Bill Description,Base Price (excl. taxes),"Total Price (incl. taxes, excl. fees)",Billed Amt. (incl. fees),Agency Fee Code,Agency Fee Amount,Agency Commission
23/04/2008,328,1086,972,,BD,1086,5643660DF,500,113,1,27/05/2008,24/06/2008, ,2,1086,Tours,tour of Italy,Italy,EU,VISA,1/1/2011,4.39E+14,10/5/2008,FINAL PAYMENT,4500,4815,4333.5,GR,0,168.75
25/04/2008,173,1097,975,,JW,1097,5643657DF,500,113,1,27/05/2008,24/06/2008, ,2,1097,Tours,tour of Italy,italy,EU,AMEX,5/5/2011,3.46E+14,25/04/2008,DEPOSIT,4500,5040,604,BK,100,168.75
25/04/2008,173,1098,975,,BD,1098,5643657DF,500,113,1,27/05/2008,24/06/2008, ,2,1098,Tours,tour of Italy,italy,EU,AMEX,5/5/2011,3.46E+14,10/5/2008,FINAL PAYMENT,4500,5040,4536,BK,0,168.75
27/04/2008,145,1112,1010,,DR,1112,5643658DF,500,113,1,27/05/2008,24/06/2008, ,2,1112,Tours,tour of Italy,italy,EU,AMEX,8/10/2011,2.33E+14,27/04/2008,DEPOSIT,4500,5040,856,BK,100,168.75
27/04/2008,145,1113,1010,,DR,1113,5643658DF,500,113,1,27/05/2008,24/06/2008, ,2,1113,Tours,tour of Italy,italy,EU,AMEX,8/10/2011,2.33E+14,10/5/2008,FINAL PAYMENT,4500,5040,4284,BK,0,168.75
29/04/2008,173,1126,1071,,DR,1126,5643657DF,500,113,1,27/05/2008,24/06/2008, ,2,1126,Tours,tour of Italy,italy,EU,AMEX,5/5/2011,3.46E+14,29/04/2008,DEPOSIT,4500,5040,604,BK,100,168.75
29/04/2008,173,1127,1071,,BS,1127,5643657DF,500,113,1,27/05/2008,24/06/2008, ,2,1127,Tours,tour of Italy,italy,EU,AMEX,5/5/2011,3.46E+14,15/05/2008,FINAL PAYMENT,4500,5040,4536,BK,0,168.75
1/5/2008,173,1131,1091,,DR,1131,5643657DF,500,113,1,27/05/2008,24/06/2008, ,2,1131,Tours,tour of Italy,italy,EU,AMEX,5/5/2011,3.46E+14,1/5/2008,DEPOSIT,4500,5040,604,BK,100,168.75
1/5/2008,173,1132,1091,,DR,1132,5643657DF,500,113,1,27/05/2008,24/06/2008, ,2,1132,Tours,tour of Italy,italy,EU,AMEX,5/5/2011,3.46E+14,15/05/2008,FINAL PAYMENT,4500,5040,4536,BK,0,168.75
3/5/2008,173,1138,1092,,DR,1138,5643657DF,500,113,1,27/05/2008,24/06/2008, ,2,1138,Tours,tour of Italy,italy,EU,AMEX,5/5/2011,3.46E+14,3/5/2008,DEPOSIT,4500,5040,604,BK,100,168.75
3/5/2008,173,1139,1092,,JD,1139,5643657DF,500,113,1,27/05/2008,24/06/2008, ,2,1139,Tours,tour of Italy,italy,EU,AMEX,5/5/2011,3.46E+14,15/05/2008,FINAL PAYMENT,4500,5040,4536,BK,0,168.75
1/8/2007,182,337,983,,DR,337,DSF578,500,121,1,14/09/2007,1/10/2007, ,1,337,Tours,Athens-Cyprus-Athens,Greece,MED,AMEX,15/08/2011,1.25E+13,1/8/2007,DEPOSIT,750,787.5,78.75,NC,0,28.13
1/8/2007,182,338,983,,BS,338,DSF578,500,121,1,14/09/2007,1/10/2007, ,1,338,Tours,Athens-Cyprus-Athens,Greece,MED,AMEX,15/08/2011,1.25E+13,1/9/2007,FINAL PAYMENT,750,787.5,708.75,NC,0,28.13
19/12/2007,181,623,1022,,BD,623,F6757,350,125,1,8/2/2008,3/3/2008,SNG,2,623,Hotel,denver 23 nights,USA,NA,Diners,25/11/2012,5.99E+13,19/12/2007, ,1500,1590,50,BK,50,48.75
18/03/2009,260,20,317,,JC,20,KJDF8899,455,126,1,1/5/2009,26/05/2009,ECN,,20,Railroad,European train pass, ,EU,MC,5/7/2012,2.36E+15,18/03/2009,FULL PAYMENT,800,535,585,BK,50,6
2/4/2009,385,54,299,,JL,54,TRE783,455,126,1,14/05/2009,8/6/2009,ECN,2,54,Railroad,European train pass, ,EU,VISA,3/11/2010,8.44E+15,2/4/2009,FULL PAYMENT,650,535,585,BK,50,4.88
4/1/2010,322,68,305,,JM,68,KJK8998,455,126,1,16/05/2010,1/6/2010,ECN,2,68,Railroad,European train pass, ,EU,MC,11/5/2010,3.35E+15,16/04/2010,FULL PAYMENT,400,428,478,BK,50,3
4/2/2010,157,75,1082,,,75,KJJ898,455,126,1,21/03/2010,7/4/2010, ,2,75,Railroad,European train pass, ,EU,MC,5/4/2010,3.44E+15,19/02/2010,FULL PAYMENT,300,321,371,BK,50,2.25
12/3/2010,260,92,1081,,,92,KJKJ89,455,126,1,20/04/2010,12/5/2010, ,2,92,Railroad,European train pass, ,EU,MC,5/7/2011,2.36E+15,21/03/2010,FULL PAYMENT,500,535,585,BK,50,3.75
1/5/2010,385,127,873,,,127,MKI336,455,126,1,25/05/2010,19/06/2010, ,2,127,Railroad,European train pass, ,EU,VISA,6/12/2010,8.44E+15,1/5/2010,FULL PAYMENT,490,524.3,574.3,BK,50,3.68
1/1/2009,368,3,136,,JM,3,SGFHG78,250,149,1,15/02/2009,27/02/2009, ,2,3,Car rental,intermediate car,"Paris, France",EU,VISA,1/2/2011,8.67E+15,15/01/2009,,200,218,0,NC,0,6.2
4/2/2008,326,800,737,,DR,800,84663513,500,157,1,20/03/2008,14/04/2008, ,2,800,Tours,Calgary -eastern canada tour,Canada,NA,Diners,6/5/2010,1.21E+15,4/2/2008,DEPOSIT,3570,3927,442.7,BK,50,133.88
4/2/2008,326,801,737,,JL,801,84663513,500,157,1,20/03/2008,14/04/2008, ,2,801,Tours,Calgary -eastern canada tour,Canada,NA,Diners,6/5/2010,1.21E+15,19/02/2008,FINAL PAYMENT,3570,3927,3534.3,BK,0,133.88
18/04/2008,175,1031,936,,BD,1031,46757YGH,300,161,1,31/05/2008,25/06/2008,INT,2,1031,Cruise,Miami-Caribbean sea-Cayenne cruise,Fr. Guyana,NA,Diners,8/3/2011,2.39E+13,18/04/2008,DEPOSIT,5500,6160,1590,BK,50,165
18/04/2008,175,1032,936,,BD,1032,46757YGH,300,161,1,31/05/2008,25/06/2008,INT,2,1032,Cruise,Miami-Caribbean sea-Cayenne cruise,Fr. Guyana,NA,Diners,8/3/2011,2.39E+13,5/5/2008,FINAL PAYMENT,5500,6160,4620,BK,0,165
16/04/2007,220,289,818,,JM,289,341325R,305,167,1,29/05/2008,6/6/2008,OCNV,2,289,Cruise,Alaska, ,NA,AMEX,4/4/2011,1.25E+13,16/04/2007,DEPOSIT,3652,3965,991.25,NC,0,109.56
16/04/2007,220,290,818,,BD,290,341325R,305,167,1,29/05/2008,6/6/2008,OCNV,2,290,Cruise,Alaska, ,NA,AMEX,4/4/2011,1.25E+13,1/5/2008,FINAL PAYMENT,3652,3965,2973.75,NC,0,109.56
20/04/2007,159,302,841,,JM,302,47847686Y,303,167,1,29/05/2008,13/06/2008,OCNV,2,302,Cruise,Tokyo - Bali cruise, ,ASIA,Diners,9/10/2011,2.24E+13,20/04/2007,DEPOSIT,8365,8962,2240.5,NC,0,250.95
14/12/2007,266,602,824,,JL,602,7545557F,303,167,1,28/01/2008,12/2/2008,OCNV,2,602,Cruise,Western Caribbean, ,NA,AMEX,2/8/2011,8.96E+13,14/12/2007,DEPOSIT,8562,8968,2242,NC,0,256.86
14/12/2007,266,603,824,,BD,603,7545557F,303,167,1,28/01/2008,12/2/2008,OCNV,2,603,Cruise,Western Caribbean, ,NA,AMEX,2/8/2011,8.96E+13,5/1/2008,FINAL PAYMENT,8562,8968,6726,NC,0,256.86
15/12/2007,266,607,947,,BD,607,7545557F,303,167,1,28/01/2008,12/2/2008,OCNV,2,607,Cruise,Western Caribbean, ,NA,AMEX,6/2/2011,3.43E+15,15/12/2007,DEPOSIT,8562,8968,2242,NC,0,256.86
15/12/2007,266,608,947,,BD,608,7545557F,303,167,1,28/01/2008,12/2/2008,OCNV,2,608,Cruise,Western Caribbean, ,NA,AMEX,6/2/2011,3.43E+15,5/1/2008,FINAL PAYMENT,8562,8968,6726,NC,0,256.86
23/03/2008,153,930,897,,BS,930,465768GH,305,167,1,7/5/2008,4/6/2008,INT,1,930,Cruise,Alaska - inside passage, ,NA,VISA,2/6/2011,5.46E+15,25/03/2008,DEPOSIT,2352,2653,663.25,NC,0,70.56
23/03/2008,153,931,897,,BS,931,465768GH,305,167,1,7/5/2008,4/6/2008,INT,1,931,Cruise,Alaska - inside passage, ,NA,VISA,2/6/2011,5.46E+15,15/04/2008,FINAL PAYMENT,2352,2653,1989.75,NC,0,70.56
26/03/2008,140,942,821,,JM,942,34265Q67L,311,167,1,6/5/2008,3/6/2008,INT,2,942,Cruise,Tahiti - South Seas, ,SP,AMEX,22/08/2010,3.45E+13,26/03/2008,DEPOSIT,8562,8968,2242,NC,0,256.86
26/03/2008,140,943,821,,JM,943,34265Q67L,311,167,1,6/5/2008,3/6/2008,INT,2,943,Cruise,Tahiti - South Seas, ,SP,AMEX,22/08/2010,3.45E+13,12/4/2008,FINAL PAYMENT,8562,8968,6726,NC,0,256.86
27/03/2008,165,946,1133,,JM,946,45657687R,311,167,1,5/5/2008,20/05/2008,INT,4,946,Cruise,Alaska - inside passage, ,NA,VISA,12/2/2010,3.01E+15,27/03/2008,DEPOSIT,4893,5234,1308.5,NC,0,146.79
27/03/2008,165,947,1133,,JM,947,45657687R,311,167,1,5/5/2008,20/05/2008,INT,4,947,Cruise,Alaska - inside passage, ,NA,VISA,12/2/2010,3.01E+15,17/04/2008,FINAL PAYMENT,4893,5234,3925.5,NC,0,146.79
8/4/2008,258,1003,837,,JL,1003,4545BV,305,167,1,23/05/2008,31/05/2008,INT,2,1003,Cruise,Eastern Caribbean, ,NA,AMEX,8/3/2011,4.49E+13,8/4/2008,DEPOSIT,2531,2862,286.2,NC,0,75.93
8/4/2008,258,1004,837,,BD,1004,4545BV,305,167,1,23/05/2008,31/05/2008,INT,2,1004,Cruise,Eastern Caribbean, ,NA,AMEX,8/3/2011,4.49E+13,2/5/2008,FINAL PAYMENT,2531,2862,2575.8,NC,0,75.93
8/4/2008,283,1005,854,,BD,1005,HH454534,311,167,1,22/05/2008,6/6/2008,INT,4,1005,Cruise,Australia - New Zealand, ,ANZ,MC,15/10/2011,7.81E+13,12/4/2008,DEPOSIT,7593,7956,1989,NC,0,227.79
8/4/2008,283,1006,854,,BD,1006,HH454534,311,167,1,22/05/2008,6/6/2008,INT,4,1006,Cruise,Australia - New Zealand, ,ANZ,MC,15/10/2011,7.81E+13,1/5/2008,FINAL PAYMENT,7593,7956,5967,NC,0,227.79
17/04/2008,123,1023,346,,BS,1023,78755U,303,167,1,1/6/2008,16/06/2008,ECN,4,1023,Cruise,Asia-Africa-Mediteranean, ,MED,AMEX,14/12/2012,2.11E+13,17/04/2008,DEPOSIT,12630,13248,3312,NC,0,378.9
17/04/2008,123,1024,346,,BS,1024,78755U,303,167,1,1/6/2008,16/06/2008,ECN,4,1024,Cruise,Asia-Africa-Mediteranean, ,MED,AMEX,14/12/2012,2.11E+13,15/05/2008,FINAL PAYMENT,12630,13248,9936,NC,0,378.9
20/04/2008,159,1048,841,,JM,1048,47847686Y,303,167,1,29/05/2008,13/06/2008,OCNV,2,1048,Cruise,Tokyo - Bali cruise, ,ASIA,Diners,9/10/2011,2.24E+13,10/5/2007,FINAL PAYMENT,8365,8962,6721.5,NC,0,250.95
21/04/2008,224,1061,827,,JL,1061,69985767G,303,167,1,21/05/2008,5/6/2008,OCNV,2,1061,Cruise,Alaska - Anchorage, ,NA,Diners,5/5/2010,3.34E+13,23/04/2008,DEPOSIT,7593,7956,2386.8,NC,0,227.79
22/04/2008,224,1070,827,,BD,1070,69985767G,303,167,1,21/05/2008,5/6/2008,OCNV,2,1070,Cruise,Alaska - Anchorage, ,NA,Diners,5/5/2010,3.34E+13,24/04/2008,FINAL PAYMENT,7593,7956,5569.2,NC,0,227.79
23/04/2008,123,1074,809,,JM,1074,78755U,303,167,1,1/6/2008,16/06/2008,DLX,2,1074,Cruise,Asia-Africa-Mediteranean, ,MED,AMEX,3/4/2011,1.23E+13,23/04/2008,DEPOSIT,12630,13248,3312,NC,0,378.9
23/04/2008,123,1075,809,,JM,1075,78755U,303,167,1,1/6/2008,16/06/2008,DLX,2,1075,Cruise,Asia-Africa-Mediteranean, ,MED,AMEX,3/4/2011,1.23E+13,20/05/2008,FINAL PAYMENT,12630,13248,9936,NC,0,378.9
26/04/2008,119,1104,831,,JL,1104,53165765R,305,167,1,30/05/2008,14/06/2008,OCNV,1,1104,Cruise,Ryndam - Time Travel, ,SA,VISA,22/08/2010,2.40E+13,26/04/2008,DEPOSIT,5506,6124,1531,NC,0,165.18
26/04/2008,119,1105,831,,JL,1105,53165765R,305,167,1,30/05/2008,14/06/2008,OCNV,1,1105,Cruise,Ryndam - Time Travel, ,SA,VISA,22/08/2010,2.40E+13,10/5/2008,FINAL PAYMENT,5506,6124,4593,NC,0,165.18
4/5/2008,245,1151,489,,BD,1151,5798TYT,311,167,1,20/05/2008,29/05/2008,INT,3,1151,Cruise,Alaska - inside passage, ,NA,Diners,22/08/2010,7.89E+13,4/5/2008,DEPOSIT,2436,2783,695.75,NC,0,73.08
4/5/2008,245,1152,489,,JL,1152,5798TYT,311,167,1,20/05/2008,29/05/2008,INT,3,1152,Cruise,Alaska - inside passage, ,NA,Diners,22/08/2010,7.89E+13,10/5/2008,FINAL PAYMENT,2436,2783,2087.25,NC,0,73.08
29/07/2008,236,1224,1050,,JM,1224,65QW68V,311,167,1,12/9/2008,20/09/2008,INT,,1224,Cruise,Alaska, ,NA,Diners,29/09/2011,5.45E+15,1/8/2008,DEPOSIT,2352,2653,663.25,NC,0,70.56
29/07/2008,236,1225,1050,,BD,1225,65QW68V,311,167,1,12/9/2008,20/09/2008,INT,,1225,Cruise,Alaska, ,NA,Diners,29/09/2011,5.45E+15,1/9/2008,FINAL PAYMENT,2352,2653,1989.75,NC,0,70.56
16/09/2007,259,433,647,,JL,433,FDSGF789,150,195,1,30/10/2007,14/11/2007,ECN,2,433,Air,Calgary-Adelaide-Calgary,Australia,ANZ,AMEX,22/08/2010,5.68E+13,17/09/2009,FULL PAYMENT,2200,2706,2756,BK,50,110
14/08/2007,257,364,1111,,BD,364,SDF5667,500,199,1,27/09/2007,18/10/2007, ,1,364,Tours,Athens-Sicilia-Athens, ,MED,AMEX,29/09/2011,4.39E+13,14/08/2007,DEPOSIT,700,735,98.5,BK,25,26.25
14/08/2007,257,365,1111,,DR,365,SDF5667,500,199,1,27/09/2007,18/10/2007, ,1,365,Tours,Athens-Sicilia-Athens, ,MED,AMEX,29/09/2011,4.39E+13,1/9/2007,FINAL PAYMENT,700,735,661.5,BK,0,26.25
31/01/2008,272,761,843,,BD,761,K378757,500,199,1,10/3/2008,28/03/2008, ,1,761,Tours,"Madrid-Marseille, tour of Spain",Spain,EU,Diners,3/1/2011,7.00E+14,31/01/2008,DEPOSIT,2200,2420,267,BK,25,82.5
31/01/2008,272,762,843,,BD,762,K378757,500,199,1,10/3/2008,28/03/2008, ,1,762,Tours,"Madrid-Marseille, tour of Spain",Spain,EU,Diners,3/1/2011,7.00E+14,29/03/2008,FINAL PAYMENT,2200,2420,2178,BK,0,82.5
2/2/2008,272,782,1033,,JM,782,K378757,500,199,1,10/3/2008,28/03/2008, ,1,782,Tours,"Madrid-Marseille, tour of Spain",Spain,EU,Diners,1/3/2011,5.65E+15,2/2/2008,DEPOSIT,2200,2420,509,BK,25,82.5
2/2/2008,272,783,1033,,BD,783,K378757,500,199,1,10/3/2008,28/03/2008, ,1,783,Tours,"Madrid-Marseille, tour of Spain",Spain,EU,Diners,1/3/2011,5.65E+15,1/3/2008,FINAL PAYMENT,2200,2420,1936,BK,0,82.5
2/12/2007,254,585,1087,,JD,585,GDSFH78,500,201,1,12/1/2008,26/01/2008, ,1,585,Tours,Galapagos tour,Canada,NA,Diners,25/11/2011,4.00E+13,2/12/2007,DEPOSIT,2100,2394,264.4,BK,25,78.75
2/12/2007,254,586,1087,,BD,586,GDSFH78,500,201,1,12/1/2008,26/01/2008, ,1,586,Tours,Galapagos tour,Canada,NA,Diners,25/11/2011,4.00E+13,1/1/2008,FINAL PAYMENT,2100,2394,2129.6,BK,0,78.75
21/01/2007,164,214,828,,JL,214,FG6889,500,202,1,3/3/2007,13/03/2007, ,1,214,Tours,LONDON-MANCHESTER,UK,EU,VISA,1/1/2011,3.43E+14,21/01/2007,DEPOSIT,1340,1420.4,167.04,BK,25,50.25
21/01/2007,164,215,828,,BD,215,FG6889,500,202,1,3/3/2007,13/03/2007, ,1,215,Tours,LONDON-MANCHESTER,UK,EU,VISA,1/1/2011,3.43E+14,15/02/2007,FINAL PAYMENT,1340,1420.4,1278.36,BK,0,50.25
19/02/2008,236,824,987,,,824,54654765E,150,209,1,3/4/2008,28/04/2008,FST,2,824,Air,Calgary-Sydney-Calgary,Australia,ANZ,Diners,29/09/2011,5.45E+15,19/02/2008,FULL PAYMENT,2700,3321,3371,BK,50,270
14/12/2007,181,601,679,,,601,45426544F,100,213,1,8/2/2008,3/3/2008,FST,2,601,Air,Calgary-Denver-Calgary,USA,NA,Diners,25/11/2012,5.99E+13,14/12/2007,FULL PAYMENT,1000,1230,1280,BK,50,50
15/03/2008,121,898,710,,JD,898,QERQ1322,301,213,1,25/04/2008,16/05/2008,DLX,2,898,Cruise,Auckland-Wellington-Dunedin cruise,NZ,ANZ,VISA,13/12/2011,1.21E+13,18/03/2008,DEPOSIT,5790,6195.3,1600,BK,50,173.7
15/03/2008,121,899,710,,JD,899,QERQ1322,301,213,1,25/04/2008,16/05/2008,DLX,2,899,Cruise,Auckland-Wellington-Dunedin cruise,NZ,ANZ,VISA,13/12/2011,1.21E+13,1/4/2008,FINAL PAYMENT,5790,6195.3,4645.3,BK,0,173.7
29/03/2008,388,957,774,,JM,957,C24387946,500,237,1,12/5/2008,22/05/2008, ,1,957,Tours,"Washington,NewYork,Boston tour",USA,NA,AMEX,19/01/2010,2.35E+14,29/03/2008,DEPOSIT,1300,1482,173.2,BK,25,48.75
29/03/2008,388,958,774,,JM,958,C24387946,500,237,1,12/5/2008,22/05/2008, ,1,958,Tours,"Washington,NewYork,Boston tour",USA,NA,AMEX,19/01/2010,2.35E+14,28/04/2008,FINAL PAYMENT,1300,1482,1333.8,BK,0,48.75
31/03/2008,388,970,798,,JM,970,C24387946,500,237,1,12/5/2008,22/05/2008, ,1,970,Tours,"Washington,NewYork,Boston tour",USA,NA,AMEX,19/01/2010,2.35E+14,31/03/2008,DEPOSIT,1300,1482,173.2,BK,25,48.75
31/03/2008,388,971,798,,JM,971,C24387946,500,237,1,12/5/2008,22/05/2008, ,1,971,Tours,"Washington,NewYork,Boston tour",USA,NA,AMEX,19/01/2010,2.35E+14,2/5/2008,FINAL PAYMENT,1300,1482,1333.8,BK,0,48.75
22/12/2007,181,633,1085,,BS,633,DFG536,250,240,1,8/2/2008,3/3/2008, ,2,633,Car rental,intermediate car,USA,NA,Diners,25/11/2011,5.99E+13,22/12/2007, ,500,565,0,NC,0,5.75
23/12/2007,181,637,1124,,BS,637,DFG536,250,240,1,8/2/2008,3/3/2008, ,,637,Car rental,intermediate car,USA,NA,Diners,25/11/2011,5.99E+13,23/12/2007, ,500,565,0,NC,0,5.75
20/02/2007,291,230,496,,JM,230,SFDJ329,350,242,1,4/10/2007,9/10/2007,DLX,1,230,Hotel,Hilton,"Athens, Greece",MED,AMEX,22/08/2010,2.13E+13,20/02/2007, ,600,714,25,BK,25,6.9
17/08/2007,290,368,472,,DR,368,FD3924,350,242,1,1/10/2007,6/10/2007,DLX,1,368,Hotel,Hilton,Houston,NA,Diners,5/5/2012,8.23E+15,17/08/2007, ,750,892.5,25,BK,25,8.63
18/08/2007,206,370,405,,JM,370,SDJF29,350,242,1,2/10/2007,7/10/2007,DLX,1,370,Hotel,Hilton,"Sydney, Australia",ANZ,Diners,3/2/2010,8.76E+13,18/08/2007, ,525,624.75,25,BK,25,6.04
21/08/2007,104,375,492,,DR,375,SDJF382,350,242,1,1/10/2007,6/10/2007,DLX,1,375,Hotel,Hilton,"Paris, France",EU,AMEX,22/08/2010,7.88E+13,21/08/2007, ,650,773.5,25,BK,25,7.48
23/08/2007,119,382,619,,BP,382,FDJ93,350,242,1,7/10/2007,12/10/2007,DLX,1,382,Hotel,Hilton,"London, England",EU,VISA,22/08/2010,2.40E+13,23/08/2007, ,620,737.8,25,BK,25,7.13
23/08/2007,204,383,474,,JM,383,SKD9234,350,242,1,6/10/2007,11/10/2007,DLX,1,383,Hotel,Hilton,"Rio de Janeiro, Brazil",SA,Diners,9/4/2010,2.34E+13,23/08/2007, ,565,672.35,25,BK,25,6.5
2/9/2007,245,398,546,,JM,398,KSDF39,350,242,1,17/10/2007,21/10/2007,DLX,1,398,Hotel,Hilton,"Sydney, Australia",ANZ,Diners,22/08/2010,7.89E+13,1/10/2007, ,500,595,25,BK,25,5.75
9/9/2007,197,415,571,,BD,415,RR9324,350,242,1,23/10/2007,27/10/2007,DLX,1,415,Hotel,Hilton,"London, England",EU,VISA,15/08/2010,9.87E+13,9/9/2007, ,580,690.2,25,BK,25,6.67
1/10/2007,236,474,431,,JM,474,FSDJ3492,350,242,1,14/11/2007,20/11/2007,DLX,1,474,Hotel,Hilton,"Rio de Janeiro, Brazil",SA,Diners,29/09/2012,5.45E+15,1/10/2007, ,850,1011.5,25,BK,25,9.78
2/10/2007,149,478,606,,BP,478,JFD389,350,242,1,16/11/2007,22/11/2007,DLX,2,478,Hotel,Hilton,"Hong Kong, China",ASIA,AMEX,2/5/2011,7.90E+15,2/10/2007, ,1299,1533.93,0,NC,0,42.22
3/10/2007,127,482,740,,JD,482,SKFJ32,350,242,1,17/11/2007,23/11/2007,DLX,1,482,Hotel,Hilton,"Sydney, Australia",ANZ,AMEX,30/09/2012,3.35E+13,15/10/2007, ,590,702.1,25,BK,25,6.79
5/10/2007,366,491,525,,DR,491,SKDJ382,350,242,1,19/11/2007,25/11/2007,DLX,1,491,Hotel,Hilton,"Athens, Greece",MED,Diners,3/1/2011,9.54E+13,25/10/2007, ,490,583.1,25,BK,25,5.64
2/2/2008,291,786,684,,,786,A5465767,550,243,1,18/03/2008,8/4/2008, ,,786,Travel Insurance,cancellation/medical policy # 99918,Venezuela,SA,AMEX,22/08/2010,2.13E+13,17/02/2008,FULL PAYMENT,245,279.3,279.3,NC,0,4.9
3/2/2008,366,794,671,,,794,SD462894,550,243,1,15/03/2008,5/4/2008, ,2,794,Travel Insurance,cancellation polciy # 39181711, ,NA,Diners,3/1/2011,9.54E+13,1/3/2008,FULL PAYMENT,200,228,228,NC,0,4
9/2/2008,173,820,730,,,820,A7566868,550,243,1,15/03/2008,5/4/2008, ,,820,Travel Insurance,cancellation policy # 3891098,"mexic, Brazil",SA,AMEX,5/5/2010,3.46E+14,9/2/2008,FULL PAYMENT,350,385,385,NC,0,7
10/2/2008,228,821,836,,,821,GFH64786,550,243,1,15/03/2008,5/4/2008, ,,821,Travel Insurance,cancellation policy # 4890191,canada,NA,Diners,1/10/2010,5.83E+13,10/2/2008,FULL PAYMENT,75,85.5,85.5,NC,0,1.5
21/02/2007,371,233,483,,DR,233,JSF9243,252,244,1,3/10/2007,8/10/2007, ,2,233,Car rental,intermediate car,Toronto,NA,VISA,15/08/2011,2.11E+13,21/02/2007, ,500,565,0,NC,0,5.75
1/8/2007,353,339,439,,JM,339,ADF45776,255,244,1,15/09/2007,6/10/2007, ,2,339,Car rental,Europcar- intermediate car,Czech Republic,EU,AMEX,29/09/2011,3.45E+13,15/08/2007, ,240,261.6,0,NC,0,7.44
18/08/2007,104,369,481,,BP,369,KJ392,252,244,1,1/10/2007,6/10/2007, ,1,369,Car rental,intermediate car,"Paris, France",EU,AMEX,22/08/2010,7.88E+13,18/08/2007,,500,545,25,BK,25,15.5
19/08/2007,290,373,482,,JM,373,JDS382,252,244,1,1/10/2007,6/10/2007, ,2,373,Car rental,intermediate car,Houston,NA,Diners,5/5/2012,8.23E+15,20/09/2007, ,500,565,0,NC,0,5.75
21/08/2007,206,376,1038,,JD,376,KS9324,252,244,1,2/10/2007,7/10/2007, ,1,376,Car rental,economy size,"Sydney, Australia",ANZ,Diners,3/2/2010,8.76E+13,21/08/2007, ,440,479.6,25,BK,25,13.64
24/08/2007,204,386,969,,JM,386,JDSF329,252,244,1,6/10/2007,11/10/2007, ,2,386,Car rental,full-size car,"Rio de Janeiro, Brazil",SA,Diners,9/4/2010,2.34E+13,24/08/2007, ,500,545,0,NC,0,15.5
1/10/2007,274,476,527,,JD,476,HGJ6789,254,244,1,9/11/2007,25/11/2007, ,2,476,Car rental,Medium size car,Australia,ANZ,AMEX,22/08/2010,7.35E+13,1/10/2007, ,700,763,0,NC,0,21.7
12/1/2008,283,657,813,,JM,657,FG65577,255,244,1,26/02/2008,10/3/2008,FST,2,657,Car rental,intermediate car,Italy,EU,Diners,1/3/2011,8.80E+13,12/1/2008, ,400,436,50,BK,50,12.4
28/01/2008,184,731,717,,JD,731,56436F,500,244,1,10/3/2008,1/4/2008, ,2,731,Tours,toronto-New York-Philadelphia tour,"Canada, USA",NA,Diners,2/5/2011,3.79E+15,28/01/2008,DEPOSIT,3450,3795,429.5,BK,50,129.38
28/01/2008,184,732,717,,JL,732,56436F,500,244,1,10/3/2008,1/4/2008, ,2,732,Tours,toronto-New York-Philadelphia tour,"Canada, USA",NA,Diners,2/5/2011,3.79E+15,20/02/2008,FINAL PAYMENT,3450,3795,3415.5,BK,0,129.38
2/3/2008,181,867,886,,BS,867,76131302,305,244,1,19/03/2008,13/04/2008,INT,2,867,Cruise,Halifax-Miami cruise,"Canada, USA",NA,Diners,25/11/2012,5.99E+13,2/3/2008,DEPOSIT,4600,5060,556,BK,50,138
2/3/2008,181,868,886,,BD,868,76131302,305,244,1,19/03/2008,13/04/2008,INT,2,868,Cruise,Halifax-Miami cruise,"Canada, USA",NA,Diners,25/11/2012,5.99E+13,10/3/2008,FINAL PAYMENT,4600,5060,4554,BK,0,138
20/04/2008,105,1046,757,,DR,1046,234244S,301,244,1,3/6/2008,28/06/2008,OCNV,2,1046,Cruise,Vancouver- California Coast Cruise,USA,NA,Diners,9/5/2010,3.35E+15,20/04/2008,DEPOSIT,4790,5125.3,1380,BK,50,143.7
20/04/2008,105,1047,757,,DR,1047,234244S,301,244,1,3/6/2008,28/06/2008,OCNV,2,1047,Cruise,Vancouver- California Coast Cruise,USA,NA,Diners,9/5/2010,3.35E+15,4/5/2008,FINAL PAYMENT,4790,5125.3,3845.3,BK,0,143.7
18/04/2007,291,295,829,,JL,295,193576RY,300,272,1,29/05/2008,19/06/2008,INT,2,295,Cruise,Alaska + tour, ,NA,AMEX,22/08/2010,2.13E+13,18/04/2007,DEPOSIT,6198.49,6516.49,1629.12,NC,0,185.95
18/04/2007,291,296,829,,BD,296,193576RY,300,272,1,29/05/2008,19/06/2008,INT,2,296,Cruise,Alaska + tour, ,NA,AMEX,22/08/2010,2.13E+13,5/5/2007,FINAL PAYMENT,6198.49,6516.49,4887.37,NC,0,185.95
16/04/2008,191,1021,513,,JL,1021,4245665D,300,272,1,31/05/2008,21/06/2008,DLX,2,1021,Cruise,Turkey-Africa, ,MED,AMEX,9/10/2012,9.98E+13,16/04/2008,DEPOSIT,12630,13248,3312,NC,0,378.9
